Element,Notes,Country,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
N,,Lithuania,0.00392,0.003747663551401869,0.00389,0.0042,0.004293577981651376,0.0042,0.0036239316239316238,0.0035,0.0036,0.0072,0.00617,0.0037,0.003289,0.0063,0.0067,0.0048125,0.0058,0.006
N,,Malaysia,0.00338,0.0040373831775700935,0.0056,0.0069,0.0077798165137614676,0.008272727272727272,0.007200854700854701,0.0075,0.0076,0.0074,,0.0075,0.007197,0.0069,0.0072,0.006944444444444444,0.0071,0.0069
N,,Mexico,0.01394,0.009373831775700935,0.00649,0.0052,0.005128440366972477,0.003990909090909091,0.004785470085470085,0.0035,0.0039,0.0055,0.00599,0.0068,0.006245,0.0051,0.0056,0.00788888888888889,0.0078,0.0076
N,,Netherlands,0.0226,0.022710280373831777,0.02352,0.0189,0.018834862385321102,0.015909090909090907,0.016837606837606836,0.0139,0.0144,0.0138,0.00102,0.0142,0.013636,0.013,0.013,0.0125,0.0129,0.0124
N,,New Zealand,0.0009,0.00102803738317757,0.00097,0.0011,0.001,0.0011636363636363637,0.0010623931623931623,0.001,0.001,0.001,,0.001,0.000909,0.0009,0.0009,0.0008680555555555555,0.0009,0.0009
N,,Nigeria,0.00161,0.0013831775700934579,,,,,,0.0025,0.0028,0.0027,,,,,,,,
N,,Norway,0.00236,0.0011401869158878504,0.00309,0.0031,0.0030275229357798164,0.0032181818181818184,0.0035897435897435897,0.0051,0.008,0.0077,0.00285,0.0024,0.002273,0.0022,0.0022,0.0020833333333333333,0.0021,0.0021
N,,Oman,,,,,,,,,,,0.00813,0.0079,0.008333,0.0123,0.0116,0.011805555555555555,0.0121,0.0117
N,,Pakistan,0.01728,0.018682242990654206,0.01744,0.0212,0.02031192660550459,0.02142727272727273,0.01806837606837607,0.0173,0.0176,0.0173,0.0187,0.0185,0.021212,0.0196,0.0167,0.01875,0.0186,0.0179
N,,Peru,0.00014,,0.0,0.0,4.587155963302752e-05,,4.2735042735042735e-05,0.0,0.0,0.0,,0.0,3.8e-05,0.0,0.0,3.472222222222222e-05,0.0,0.0
N,,Poland,0.01619,0.01377570093457944,0.01724,0.0165,0.012027522935779817,0.017327272727272726,0.016960974358974357,0.017,0.016,0.0153,0.01626,0.0134,0.012879,0.0139,0.0147,0.014583333333333334,0.0157,0.0152
N,,Portugal,0.00197,0.0020841121495327104,0.00228,0.0019,0.0017431192660550458,0.0022272727272727275,0.002084615384615385,0.002,0.0019,0.0019,0.00198,0.0019,,,,,,
N,,Qatar,0.01084,0.010560747663551402,0.01016,0.011,0.010697247706422018,0.010772727272727272,0.012205128205128205,0.0144,0.012,0.0115,0.01473,0.0144,0.014265,0.0137,0.019,0.02073611111111111,0.0212,0.021
N,,Romania,0.00363,0.006411214953271028,0.00941,0.009,0.008532110091743119,0.010727272727272728,0.010085470085470085,0.0107,0.0104,0.01,0.01057,0.0003,0.000606,0.0012,0.0008,0.0005902777777777778,0.0007,0.0002
N,,Russia,0.0625,0.07133644859813085,0.08088,0.0828,0.07889908256880734,0.08272727272727273,0.08376068376068375,0.082,0.0838,0.0806,0.08476,0.0822,0.082591,0.0827,0.0822,0.08219444444444444,0.0857,0.0828
N,,Saudi Arabia,0.01364,0.013102803738317757,0.01614,0.0169,0.01593577981651376,0.015845454545454545,0.014753846153846154,0.0146,0.016,0.02,0.02033,0.0189,0.019697,0.0225,0.0236,0.022118055555555554,0.0257,0.0283
N,(Becomes Serbia alone 2007 and later),Serbia and Montenegro,0.00165,0.0005327102803738317,0.00056,0.0006,0.001055045871559633,0.0005636363636363636,0.0011794871794871796,0.0009,0.0006,0.0007,0.00038,0.0004,0.000636,0.0012,0.0012,0.0014027777777777777,0.0008,0.0006
N,,Slovakia,0.00225,0.002308411214953271,0.00251,0.002,0.002073394495412844,0.002618181818181818,0.0023523333333333334,0.0019,0.0019,0.002,0.00211,0.002,0.003735,0.0035,0.0035,0.0033333333333333335,0.0035,0.0032
N,,South Africa,0.00695,0.0073364485981308415,0.00519,0.0048,0.004513761467889908,0.004481818181818181,0.0039239316239316245,0.0038,0.0038,0.0037,0.00415,0.004,0.003561,0.0045,0.0045,0.0043055555555555555,0.0044,0.0043
N,,Spain,0.00442,0.00408411214953271,0.00409,0.0042,0.0038073394495412843,0.003927272727272727,0.0034495726495726497,0.0038,0.0032,0.0031,0.00024,0.0031,0.00303,0.0029,0.0029,0.002777777777777778,0.0029,0.0028
N,,Switzerland,0.0003,0.0002990654205607477,0.00031,0.0003,0.00030275229357798163,0.0002636363636363636,0.00027606837606837607,0.0003,0.0003,0.0002,,0.0002,0.000227,0.0002,0.0002,0.00020833333333333335,0.0002,0.0002
N,,Syria,0.00124,0.0010467289719626168,0.00084,0.0013,0.0013119266055045872,0.0014636363636363636,0.0009846153846153846,0.001,0.001,0.0009,0.00134,0.0014,0.00128,0.0006,0.0004,0.00034722222222222224,0.0004,
N,,Taiwan,0.00223,0.0013644859813084112,0.0001,0.0001,0.00010091743119266055,0.0001,9.401709401709401e-05,0.0001,0.0001,0.0001,,,,,,,,
N,,Tajikistan,0.0001,9.345794392523364e-05,0.00014,0.0,0.00013761467889908258,0.00013636363636363637,0.00038376068376068373,0.0004,0.0003,0.0002,0.00019,,,,,,,
N,,Trinidad and Tobago,0.02184,0.02542056074766355,0.02481,0.0289,0.02989908256880734,0.032081818181818184,0.033122222222222227,0.0425,0.0408,0.0394,0.04146,0.0389,0.04207,0.0395,0.0324,0.03222222222222222,0.0338,0.0338
N,,Turkey,0.00538,0.0007663551401869159,0.00049,0.0006,0.002761467889908257,0.0026272727272727272,0.002815384615384615,0.0025,0.0007,,0.00041,0.0045,0.001515,0.0014,0.002,0.0019444444444444444,0.0021,0.0021
N,,Turkmenistan,0.00072,0.0007009345794392523,0.00069,0.0007,0.0007798165137614678,0.0013636363636363637,0.0017094017094017094,0.0018,0.002,0.0021,0.0022,0.0021,0.002045,0.002,0.002,0.001979166666666667,0.0021,0.0021
N,,Ukraine,0.03173,0.034682242990654207,0.03312,0.0352,0.03394495412844037,0.035454545454545454,0.03333333333333333,0.0352,0.0335,0.0323,0.03252,0.0197,0.025758,0.0312,0.0301,0.029423611111111112,0.0171,0.0166
N,,United Arab Emirates,0.00319,0.0035514018691588786,0.00322,0.0034,0.0033394495412844036,0.0038272727272727273,0.003251282051282051,0.003,0.003,0.0029,0.00309,0.003,0.00297,0.0028,0.0024,0.0045694444444444446,0.0071,0.0068
N,,United Kingdom,0.00837,0.008429906542056075,0.00754,0.0081,0.007678899082568807,0.009490909090909092,0.009154700854700853,0.0089,0.006,0.0081,0.00894,0.0087,0.008333,0.0043,0.0058,0.005555555555555556,0.0057,0.0055
N,,United States,0.13269,0.1205607476635514,0.10926,0.0869,0.0944954128440367,0.07681818181818181,0.07683760683760683,0.0683,0.0654,0.0656,0.06398,0.0606,0.062803,0.0678,0.0633,0.06368055555555556,0.0666,0.0661
N,,Uzbekistan,0.00841,0.007383177570093458,0.0075,0.0064,0.006788990825688073,0.0074090909090909094,0.007481196581196581,0.0072,0.0075,0.0077,0.00813,0.0079,0.010182,0.0094,0.0094,0.009375,0.0086,0.0083
N,,Venezuela,0.00506,0.004878504672897196,0.00392,0.0077,0.006110091743119266,0.006654545454545455,0.00865042735042735,0.0074,0.0093,0.0089,0.00943,0.0091,0.008788,0.0087,0.0087,0.008333333333333333,0.0079,0.0069
N,,Vietnam,0.00032,0.00030841121495327103,0.00039,0.0005,0.0005321100917431193,0.0007272727272727272,0.0018478632478632477,0.0018,0.0018,0.0023,,0.0024,0.002273,0.0022,0.0022,0.0020833333333333333,0.0021,0.0021
N,,Zimbabwe,0.00054,0.0005700934579439252,0.00054,0.0006,0.0005596330275229358,0.0005,0.000405982905982906,0.0002,0.0001,0.0003,0.00016,0.0001,0.00022,0.0002,0.0002,0.0001875,0.0007,0.0007
K,,Belarus,0.13273076923076924,0.16677655677655678,0.14022222222222222,0.14015151515151514,0.14022140221402213,0.1415,0.1429,0.14331,0.1515,0.14246,0.14741839762611275,0.1195,0.15407,0.1482,0.14756,0.11918539325842696,0.1546,0.1589
K,,Brazil,0.012538461538461538,0.012747252747252748,0.013037037037037036,0.012083333333333333,0.012435424354243543,0.0139,0.0125,0.01198,0.0133,0.01214,0.011364985163204748,0.0218,0.01233,0.011,0.01056,0.008735955056179774,0.0076,0.0072
K,,Canada,0.3538846153846154,0.31043956043956045,0.3408148148148148,0.31200757575757576,0.3142066420664207,0.3045,0.3137,0.3,0.2802,0.31762,0.3102373887240356,0.2066,0.28613,0.2985,0.27366,0.2864044943820225,0.2651,0.2806
K,,Chile ,0.010769230769230769,0.013003663003663004,0.012222222222222223,0.014772727272727272,0.021217712177121772,0.0188,0.0174,0.01617,0.0163,0.01477,0.016587537091988132,0.0332,0.02741,0.0233,0.03104,0.032387640449438204,0.0277,0.0295
K,,China,0.004615384615384616,0.009523809523809525,0.014074074074074074,0.014583333333333334,0.016605166051660517,0.0217,0.0239,0.04438,0.0592,0.0745,0.08160237388724036,0.1538,0.10619,0.1061,0.11494,0.14887640449438203,0.1498,0.1523
K,,France ,0.017423076923076923,0.012637362637362638,0.011851851851851851,0.009242424242424243,0.004797047970479705,,,,,,,,,,,,,
K,,Germany,0.13776923076923078,0.12978021978021978,0.12618518518518518,0.13443181818181818,0.1281180811808118,0.1192,0.1126,0.1084,0.1192,0.1042,0.0973293768545994,0.0877,0.0892,0.0898,0.09602,0.08637640449438203,0.0766,0.0762
K,,Israel,0.06415384615384616,0.06227106227106227,0.06470370370370371,0.06704545454545455,0.07195571955719557,0.0656,0.0664,0.0658,0.0719,0.06252,0.06439169139465875,0.0913,0.04867,0.045,0.05579,0.051235955056179776,0.0451,0.031
K,,Jordan,0.03523076923076923,0.03956043956043956,0.04296296296296296,0.0446969696969697,0.043948339483394834,0.0399,0.0366,0.03299,0.0341,0.0314,0.03629080118694362,0.0328,0.0344,0.0378,0.03335,0.029382022471910112,0.0308,0.0347
K,,Laos,,,,,,,,,,,,,,,0.0013,0.0024157303370786515,0.0052,0.0049
K,,Russia,0.1346153846153846,0.15384615384615385,0.13703703703703704,0.16287878787878787,0.16236162361623616,0.1828,0.1989,0.21098,0.1888,0.18421,0.17780415430267063,0.1792,0.18534,0.1815,0.1696,0.17134831460674158,0.1823,0.1718
K,,Spain,0.02296153846153846,0.02402930402930403,0.024185185185185185,0.01784090909090909,0.01774907749077491,0.0199,0.0183,0.01701,0.0143,0.01246,0.012908011869436202,0.0192,0.01517,0.0145,0.01928,0.01997191011235955,0.0168,0.017
K,,Ukraine,0.001346153846153846,0.0018315018315018315,0.003148148148148148,0.002840909090909091,0.002214022140221402,0.0003,0.0003,0.00039,,,,,,,,,,
K,,United Kingdom,0.023384615384615386,0.018131868131868133,0.022222222222222223,0.020151515151515153,0.01992619926199262,0.0348,0.017,0.01299,0.0138,0.01223,0.012195845697329377,0.0198,0.0126,0.0131,0.01674,0.015421348314606741,0.015,0.015
K,,United States,0.05,0.04395604395604396,0.04814814814814815,0.045454545454545456,0.04428044280442804,0.0368,0.0373,0.0355,0.0362,0.03152,0.032640949554896145,0.0344,0.02743,0.0279,0.02744,0.02696629213483146,0.0208,0.0182
K,,Uzbekistan,,,,,,,,,,,,,,0.0031,0.00341,0.0023876404494382023,0.0027,0.0025
P,,Albania,,,,,,,,,,,,,,,,,,
P,,Algeria,0.007747911526641562,0.007961410574626517,0.0063541541781560965,0.006982543640897756,0.005154639175257732,0.0061977715877437325,0.006714413607878245,0.005534269902085994,0.009619906793791953,0.010493754649751361,0.010549262330180232,0.006186612576064909,0.008207885304659499,0.00630718954248366,0.005690440060698027,0.0048455056179775285,0.005674931129476584,0.00557510148849797
P,,Australia,,0.0,0.005390240978299965,0.010917705735660848,0.01130037488284911,0.011211699164345404,0.016338406445837065,0.016177096636866752,0.016460729402710678,0.01282352480519989,0.0131963097045428,0.011663286004056795,0.010752688172043012,0.013071895424836602,0.011077389984825494,0.009410112359550561,0.008911845730027549,0.008795669824086604
P,,Brazil,0.0337834913214734,0.036130754460731516,0.04045078527754466,0.04258104738154613,0.04290065604498594,0.046541318477251625,0.04881378692927484,0.043635589612601104,0.045128051648210696,0.04277771251810956,0.04811397874576667,0.04387423935091278,0.039050179211469534,0.038790849673202614,0.03623672230652504,0.0351685393258427,0.034724517906336086,0.031935047361299054
P,,Burkina Faso,,,,,,1.5088207985143919e-05,1.4547896150402866e-05,1.3835674755214985e-05,1.3895420924366156e-05,1.272563530287012e-05,0.0,0.0,,,,,,
P,,Canada,,,0.002997242536866083,0.007481296758104738,0.008903467666354265,0.008820798514391829,0.00828111011638317,0.005747126436781609,0.0035272991577237163,0.004111359097850347,0.007201525944956985,0.00486815415821501,0.005824372759856631,0.0053104575163398695,0.0034901365705614566,0.0015589887640449437,,
P,,Chile,8.477254036272345e-05,0.0001096098908818433,0.00012008152499700276,0.00012394014962593516,0.00011665885660731022,0.00011833797585886723,0.0001211056401074306,0.00010723712217965092,8.05934413613237e-05,7.792004385449705e-05,0.00012787574448207406,6.612576064908722e-05,4.9820788530465947e-05,7.205882352941177e-05,4.021244309559939e-05,5.252808988764045e-05,5.234159779614325e-05,4.059539918809202e-05
P,,China,0.1623165822620439,0.14049548072870321,0.13955161251648485,0.1571072319201995,0.16166822867853795,0.17525533890436398,0.17121754700089525,0.19433801617709665,0.2479798195733037,0.29562629703590587,0.29584647125228697,0.36511156186612576,0.3655913978494624,0.39215686274509803,0.4324734446130501,0.4705056179775281,0.49586776859504134,0.4871447902571042
P,,Christmas Island,0.004285157771717959,0.005151500960052451,0.004723654238100947,0.004738154613466334,0.0039128397375820054,0.0038765088207985145,,,,,,,,,,,,
P,,Colombia,0.0001796303510366619,0.00019201049032922771,0.00019422131638892218,0.00019950124688279303,0.00018744142455482662,0.00018570102135561745,0.00017905102954341988,0.00017028522775649213,0.00017102056522296807,0.00015662320372763225,0.0001596013858071548,0.00028397565922920893,0.00024193548387096774,0.00014705882352941175,0.00013657056145675265,0.00011235955056179776,0.00020661157024793388,0.00020297699594046007
P,,Egypt,0.006774012033069298,0.007020090853744205,0.007648962954082244,0.007356608478802993,0.010215557638238051,0.01467038068709378,0.02126230975828111,0.021562366964665815,0.013959553636324768,0.022847409843768353,0.03225115808322628,0.03789046653144016,0.018458781362007168,0.02287581699346405,0.027845220030349015,0.024957865168539328,0.02231404958677686,0.022327469553450607
P,,Finlande,0.005626974851750855,0.006275464805882078,0.00664188946169524,0.006907730673316708,0.006794751640112465,0.006731662024141133,0.00684870188003581,0.006406981694338016,0.006413271195861302,0.00587337013978621,0.005060531745104908,0.004746450304259635,0.00517921146953405,0.005196078431372549,0.004749620637329287,0.0044943820224719105,0.004752066115702479,0.00469553450608931
P,,India,0.01011124096437692,0.00889804711281787,0.008056587939096032,0.00885286783042394,0.008669165885660732,0.008008356545961003,0.007811101163831692,0.007556406981694338,0.007589037581769207,0.012314499393085085,0.012281521273696912,0.006288032454361055,0.008960573476702509,0.007679738562091503,0.004324734446130501,0.004213483146067416,0.005096418732782369,0.005006765899864682
P,,Indonesia,,,,,,,,,,,,,,,,,,
P,,Iran,,,,0.0006483790523690773,0.0008434864104967198,0.0005338904363974002,0.0006266786034019695,0.0008514261387824606,0.0008551028261148403,0.0007929049688711382,0.0007201525944956986,0.001257606490872211,0.0014301075268817205,0.0017973856209150326,0.001669195751138088,0.001601123595505618,0.000509641873278237,0.0005142083897158322
P,,Iraq,0.006492663290481756,0.0070247740364351614,0.004795588058985733,0.0024937655860349127,0.0023430178069353325,2.321262766945218e-05,0.00022381378692927484,0.0,,,,,,0.0009150326797385621,0.0011380880121396055,0.0008988764044943821,9.641873278236915e-05,0.0
P,,Israel,0.027875167727135004,0.03067484662576687,0.031291212084881906,0.027800498753117207,0.02647610121836926,0.023676880222841225,0.020143240823634737,0.018944231587909748,0.017315832228825517,0.016445436391401388,0.01654404608976605,0.015010141987829614,0.015412186379928316,0.01568627450980392,0.0165402124430956,0.01544943820224719,0.014325068870523415,0.014884979702300407
P,,Jordan,0.04231052244297277,0.045052217487004165,0.04373576309794989,0.048079800498753114,0.054826616682286784,0.04944289693593315,0.044315129811996416,0.04342273307790549,0.03976228141434007,0.03484866282939818,0.038966094437307794,0.03427991886409736,0.03745519713261649,0.039705882352941174,0.03100151745068285,0.024269662921348314,0.03148760330578512,0.035182679296346414
P,,Kazakhstan,0.0006276241180799031,0.00046129349505924223,0.00022946888862246734,0.0006982543640897755,0.0009278350515463918,0.000882079851439183,0.0011638316920322292,0.003724989357173265,0.004168626277309847,0.003230353576882415,0.0054498034178052865,0.005679513184584178,0.0062724014336917565,0.006535947712418301,0.006661608497723824,0.00577247191011236,0.0048209366391184574,0.00523680649526387
P,,"Korea, North",0.003073193957494698,0.0024586709127523065,0.0025176837309675098,0.0026184538653366584,0.0022258669165885663,0.0022051996285979572,0.002126230975828111,0.002022137079608344,0.0020308692120227455,0.001859900544265633,0.005839075090505664,0.0019269776876267748,0.0017025089605734768,0.0014705882352941176,0.0013657056145675265,0.0013342696629213484,0.0013085399449035812,0.0012855209742895805
P,,Mexico,0.004910617668701035,0.00667821851730436,0.007569835751108979,0.0058902743142144635,3.3505154639175256e-05,3.83008356545961e-05,,,,0.00027604839656995183,0.005658608743041769,0.008652068965517241,0.008104301075268818,0.007745098039215686,0.007329286798179059,0.008707865168539325,0.006418732782369146,0.006359945872801083
P,,Morocco,0.16989135610093928,0.17561935091087905,0.1726411701234864,0.18453865336658354,0.17200093720712278,0.172330547818013,0.1903983885407341,0.19572158365261813,0.18598486467997777,0.17424331414699087,0.15570866908015105,0.12170385395537525,0.15232974910394265,0.1466830065359477,0.1313960546282246,0.11865168539325843,0.11825068870523416,0.12313937753721245
P,,Nauru,0.004003809029130416,0.005479323748419426,0.004651720417216161,0.0024937655860349127,0.001288659793814433,0.0006035283194057567,0.00015666965085049238,6.385696040868455e-05,0.0003634187010988071,0.00033282430792121854,,,,,,,,
P,,Pakistan,4.047093451066961e-05,4.566103123682855e-05,4.795588058985733e-05,4.987531172069826e-05,,,,,,1.350875132150828e-05,1.3624508544513214e-05,0.00011115618661257608,0.0002831541218637993,9.09640522875817e-05,0.00018943854324734446,0.00014703651685393258,0.00014462809917355373,0.00014884979702300407
